",Type selection,Temps d'execution, Meilleur score, Nombre d'individu, Nombre generation, Mutation, Survivants,"
",selection_par_rang,22.3492329120636,440.23877994421963,50,50,0.005,25,"
",selection_proportionnelle,22.330244302749634,401.29582071867236,50,50,0.005,25,"
",selection_duel,32.281670570373535,323.9316580298064,50,50,0.005,12,"
",selection_duel_pondere,32.33363223075867,512.6516219843106,50,50,0.005,12,"
",selection_p_best,17.390645027160645,266.1297061610466,50,50,0.005,30,"
",selection_par_rang,17.356940269470215,225.9571227601554,50,50,0.005,30,"
",selection_proportionnelle,17.367557764053345,642.3630273371302,50,50,0.005,30,"
",selection_duel,30.506571531295776,266.10177902718453,50,50,0.005,15,"
",selection_duel_pondere,30.658785104751587,347.10447375090484,50,50,0.005,15,"
",selection_p_best,14.110368490219116,195.93158019586534,50,50,0.005,35,"
",selection_par_rang,14.108266592025757,313.3695370772085,50,50,0.005,35,"
",selection_proportionnelle,14.085367441177368,371.16462799493763,50,50,0.005,35,"
",selection_duel,29.038529872894287,281.8444714858561,50,50,0.005,17,"
",selection_duel_pondere,29.119094371795654,190.89785833771273,50,50,0.005,17,"
",selection_p_best,9.162535667419434,293.8717806939332,50,50,0.005,40,"
",selection_par_rang,9.141552686691284,293.8717806939332,50,50,0.005,40,"
",selection_proportionnelle,9.175461769104004,293.8717806939332,50,50,0.005,40,"
",selection_duel,25.712071180343628,264.9985580656076,50,50,0.005,20,"
",selection_duel_pondere,25.39242458343506,293.8717806939332,50,50,0.005,20,"
",selection_p_best,5.86335825920105,469.84692855035064,50,50,0.005,45,"
",selection_par_rang,5.816440582275391,478.1826954853532,50,50,0.005,45,"
",selection_proportionnelle,5.815414190292358,455.99304768438236,50,50,0.005,45,"
",selection_duel,24.00322961807251,313.3889067798843,50,50,0.005,22,"
",selection_duel_pondere,24.07610034942627,400.1264661332543,50,50,0.005,22,"
",selection_p_best,38.99575185775757,201.6941738360538,50,50,0.01,5,"
",selection_par_rang,39.1802237033844,680.33360743555,50,50,0.01,5,"
",selection_proportionnelle,39.00070023536682,426.1741614952572,50,50,0.01,5,"
",selection_duel,40.6213698387146,355.6668094627465,50,50,0.01,2,"
",selection_duel_pondere,40.63628697395325,321.5042262562313,50,50,0.01,2,"
",selection_p_best,34.04196286201477,314.90933914222865,50,50,0.01,10,"
",selection_par_rang,33.98038673400879,225.18634324155533,50,50,0.01,10,"
",selection_proportionnelle,34.04996848106384,565.7236739566667,50,50,0.01,10,"
",selection_duel,38.720494747161865,171.91880708428164,50,50,0.01,5,"
",selection_duel_pondere,38.81662130355835,264.71937182341765,50,50,0.01,5,"
",selection_p_best,30.68493914604187,327.2979926024899,50,50,0.01,15,"
",selection_par_rang,30.58620548248291,421.77277099744987,50,50,0.01,15,"
",selection_proportionnelle,30.594024419784546,425.3300445754307,50,50,0.01,15,"
",selection_duel,37.43397879600525,309.9040693703982,50,50,0.01,7,"
",selection_duel_pondere,37.36214256286621,248.64830728412738,50,50,0.01,7,"
",selection_p_best,25.65140175819397,341.6692635636298,50,50,0.01,20,"
",selection_par_rang,25.668355464935303,458.26158161374593,50,50,0.01,20,"
",selection_proportionnelle,25.785260915756226,340.80504501915743,50,50,0.01,20,"
",selection_duel,33.99804162979126,381.4430983560518,50,50,0.01,10,"
",selection_duel_pondere,34.03175091743469,377.3090157762903,50,50,0.01,10,"
",selection_p_best,22.163005113601685,447.9877108320848,50,50,0.01,25,"
",selection_par_rang,22.053024291992188,295.27530074152105,50,50,0.01,25,"
",selection_proportionnelle,22.32571268081665,374.3656500521025,50,50,0.01,25,"
",selection_duel,32.27667784690857,133.84737775070425,50,50,0.01,12,"
",selection_duel_pondere,32.33153676986694,312.29636495485136,50,50,0.01,12,"
",selection_p_best,17.252158880233765,358.7323799214589,50,50,0.01,30,"
",selection_par_rang,17.36859130859375,437.9182878975899,50,50,0.01,30,"
",selection_proportionnelle,17.402461767196655,587.6186473938817,50,50,0.01,30,"
",selection_duel,30.598342418670654,367.5256379250162,50,50,0.01,15,"
",selection_duel_pondere,30.445934295654297,351.12871292587573,50,50,0.01,15,"
",selection_p_best,14.227950811386108,348.9911807732376,50,50,0.01,35,"
",selection_par_rang,14.035428285598755,351.0996297920351,50,50,0.01,35,"
",selection_proportionnelle,14.192579507827759,576.4726690963091,50,50,0.01,35,"
",selection_duel,28.829905033111572,298.3458090687165,50,50,0.01,17,"
",selection_duel_pondere,28.878175735473633,277.59093034372404,50,50,0.01,17,"
",selection_p_best,9.10860300064087,438.8208765035564,50,50,0.01,40,"
",selection_par_rang,9.052827835083008,342.77297186728214,50,50,0.01,40,"
",selection_proportionnelle,9.109641313552856,369.20755722511706,50,50,0.01,40,"
",selection_duel,25.524303674697876,312.63189157132757,50,50,0.01,20,"
",selection_duel_pondere,25.256877183914185,372.8496054237652,50,50,0.01,20,"
",selection_p_best,5.814487934112549,676.3537074382534,50,50,0.01,45,"
",selection_par_rang,5.781537771224976,245.7703241631919,50,50,0.01,45,"
",selection_proportionnelle,5.791513204574585,716.1317409551217,50,50,0.01,45,"
",selection_duel,24.041275024414062,281.48171923539275,50,50,0.01,22,"
",selection_duel_pondere,24.173986196517944,341.03888619843,50,50,0.01,22,"
",selection_p_best,39.6836097240448,281.7126466184601,50,50,0.05,5,"
",selection_par_rang,39.144681453704834,240.56311162957303,50,50,0.05,5,"
",selection_proportionnelle,38.99471640586853,236.60959886911306,50,50,0.05,5,"
",selection_duel,40.6689977645874,329.75427930599807,50,50,0.05,2,"
",selection_duel_pondere,40.5651273727417,212.24795450401894,50,50,0.05,2,"
",selection_p_best,34.043495416641235,353.3391856000049,50,50,0.05,10,"
",selection_par_rang,33.899343967437744,344.5004677223898,50,50,0.05,10,"
",selection_proportionnelle,33.96915364265442,452.69767175284534,50,50,0.05,10,"
",selection_duel,38.72853112220764,348.5733369756997,50,50,0.05,5,"
",selection_duel_pondere,38.76227521896362,310.9091425736532,50,50,0.05,5,"
",selection_p_best,30.689894437789917,313.68078751651285,50,50,0.05,15,"
",selection_par_rang,30.8326735496521,177.05343135287583,50,50,0.05,15,"
",selection_proportionnelle,30.687952041625977,251.98719541782845,50,50,0.05,15,"
",selection_duel,37.28885817527771,265.1029243610167,50,50,0.05,7,"
",selection_duel_pondere,37.241755962371826,211.16423654818468,50,50,0.05,7,"
",selection_p_best,25.65538716316223,216.59347420591686,50,50,0.05,20,"
",selection_par_rang,25.979526042938232,511.0299699111706,50,50,0.05,20,"
",selection_proportionnelle,25.753217697143555,408.8261762363461,50,50,0.05,20,"
",selection_duel,34.039297103881836,346.6719306030039,50,50,0.05,10,"
",selection_duel_pondere,33.96827459335327,227.76095201437343,50,50,0.05,10,"
",selection_p_best,22.406444311141968,319.7145722995039,50,50,0.05,25,"
",selection_par_rang,22.3133282661438,331.2338680761206,50,50,0.05,25,"
",selection_proportionnelle,22.418047428131104,573.9381271041445,50,50,0.05,25,"
",selection_duel,32.30859971046448,274.0388373309702,50,50,0.05,12,"
",selection_duel_pondere,32.409465074539185,341.1167597527737,50,50,0.05,12,"
",selection_p_best,17.33683204650879,175.74607113987577,50,50,0.05,30,"
",selection_par_rang,17.16293478012085,334.260170222253,50,50,0.05,30,"
",selection_proportionnelle,17.52908444404602,468.10012032307617,50,50,0.05,30,"
",selection_duel,31.009953022003174,411.95542432512354,50,50,0.05,15,"
",selection_duel_pondere,32.089184284210205,172.5367309429945,50,50,0.05,15,"
",selection_p_best,14.770460367202759,346.0108610914414,50,50,0.05,35,"
",selection_par_rang,14.7565758228302,438.60555303929783,50,50,0.05,35,"
",selection_proportionnelle,14.72562050819397,712.5070200942902,50,50,0.05,35,"
",selection_duel,30.263028383255005,301.02321418498195,50,50,0.05,17,"
",selection_duel_pondere,30.321951866149902,328.5767656996177,50,50,0.05,17,"
",selection_p_best,9.607269287109375,400.5250611754077,50,50,0.05,40,"
",selection_par_rang,9.674167156219482,607.6309876191804,50,50,0.05,40,"
",selection_proportionnelle,9.66112494468689,611.3437667150323,50,50,0.05,40,"
",selection_duel,26.670811414718628,304.95915882454517,50,50,0.05,20,"
",selection_duel_pondere,25.944044828414917,434.5143126464249,50,50,0.05,20,"
",selection_p_best,5.889249801635742,458.1618157521145,50,50,0.05,45,"
",selection_par_rang,5.854344367980957,813.9392873858361,50,50,0.05,45,"
",selection_proportionnelle,5.830408096313477,581.1480748647609,50,50,0.05,45,"
",selection_duel,24.30400514602661,254.60112249144439,50,50,0.05,22,"
",selection_duel_pondere,24.28305959701538,420.06265255753544,50,50,0.05,22,"
",selection_p_best,39.35176348686218,369.5183255539124,50,50,0.1,5,"
",selection_par_rang,39.39594864845276,398.17914129265915,50,50,0.1,5,"
",selection_proportionnelle,39.37798261642456,361.60036242610227,50,50,0.1,5,"
",selection_duel,40.928544759750366,334.49049622824583,50,50,0.1,2,"
",selection_duel_pondere,40.62860131263733,216.2277015016482,50,50,0.1,2,"
",selection_p_best,34.039961099624634,159.8235809392378,50,50,0.1,10,"
",selection_par_rang,33.86501145362854,255.31250791194114,50,50,0.1,10,"
",selection_proportionnelle,33.939048767089844,356.8234480304475,50,50,0.1,10,"
",selection_duel,38.89897441864014,202.21983568263815,50,50,0.1,5,"
",selection_duel_pondere,39.13542127609253,311.37220234216034,50,50,0.1,5,"
",selection_p_best,30.710342168807983,232.43082376302758,50,50,0.1,15,"
",selection_par_rang,30.699888706207275,210.30156465263536,50,50,0.1,15,"
",selection_proportionnelle,30.675065517425537,397.4536910579381,50,50,0.1,15,"
",selection_duel,37.26144576072693,338.6684815596208,50,50,0.1,7,"
",selection_duel_pondere,37.30922770500183,362.9699580948541,50,50,0.1,7,"
",selection_p_best,25.827940225601196,284.67793246623927,50,50,0.1,20,"
",selection_par_rang,25.754506826400757,427.273740158841,50,50,0.1,20,"
",selection_proportionnelle,25.710206270217896,413.5263740630226,50,50,0.1,20,"
",selection_duel,34.01104521751404,361.69778227379936,50,50,0.1,10,"
",selection_duel_pondere,34.05702519416809,266.1579318127806,50,50,0.1,10,"
",selection_p_best,22.393113374710083,357.58238399548594,50,50,0.1,25,"
",selection_par_rang,22.339258193969727,416.04152410658895,50,50,0.1,25,"
",selection_proportionnelle,22.35361123085022,530.5752665135055,50,50,0.1,25,"
",selection_duel,31.791382789611816,272.67652597630257,50,50,0.1,12,"
",selection_duel_pondere,32.31958079338074,163.20889633124182,50,50,0.1,12,"
",selection_p_best,17.50540018081665,442.8348886207404,50,50,0.1,30,"
",selection_par_rang,17.39457392692566,347.177326593331,50,50,0.1,30,"
",selection_proportionnelle,17.39145302772522,584.7146380015723,50,50,0.1,30,"
",selection_duel,30.638102054595947,336.0119116347732,50,50,0.1,15,"
",selection_duel_pondere,30.387274265289307,279.37481448818403,50,50,0.1,15,"
",selection_p_best,14.077349185943604,462.89685716815234,50,50,0.1,35,"
",selection_par_rang,14.118212461471558,888.0068943614898,50,50,0.1,35,"
",selection_proportionnelle,14.062029361724854,695.5074837534304,50,50,0.1,35,"
",selection_duel,28.9117169380188,322.2999696495703,50,50,0.1,17,"
",selection_duel_pondere,29.020592212677002,526.5948943533206,50,50,0.1,17,"
",selection_p_best,9.17745590209961,671.701140766998,50,50,0.1,40,"
",selection_par_rang,9.122605800628662,383.0914771450695,50,50,0.1,40,"
",selection_proportionnelle,9.14949107170105,458.3891058471796,50,50,0.1,40,"
",selection_duel,25.787076473236084,500.8121898586086,50,50,0.1,20,"
",selection_duel_pondere,25.77108407020569,321.77129522590036,50,50,0.1,20,"
",selection_p_best,5.859283447265625,637.8543256207805,50,50,0.1,45,"
",selection_par_rang,5.778584003448486,650.7875221924012,50,50,0.1,45,"
",selection_proportionnelle,5.808468818664551,650.7875221924012,50,50,0.1,45,"
",selection_duel,23.7318274974823,473.9221328288957,50,50,0.1,22,"
",selection_duel_pondere,23.884470224380493,233.37250808087572,50,50,0.1,22,"
",selection_p_best,46.51269245147705,290.33703959813874,50,60,0.001,5,"
",selection_par_rang,46.62157392501831,270.682005523596,50,60,0.001,5,"
",selection_proportionnelle,46.58777832984924,376.10554951389315,50,60,0.001,5,"
",selection_duel,48.53519654273987,318.1220935983209,50,60,0.001,2,"
",selection_duel_pondere,48.433188676834106,248.13365488668947,50,60,0.001,2,"
",selection_p_best,40.57950210571289,235.40568378439445,50,60,0.001,10,"
",selection_par_rang,40.77299880981445,280.7778925486455,50,60,0.001,10,"
",selection_proportionnelle,40.609362840652466,467.4546037304362,50,60,0.001,10,"
",selection_duel,46.606627225875854,277.9035169564549,50,60,0.001,5,"
",selection_duel_pondere,46.00377655029297,323.9372799537323,50,60,0.001,5,"
",selection_p_best,36.88735485076904,294.63978034152467,50,60,0.001,15,"
",selection_par_rang,36.881330490112305,308.635114825593,50,60,0.001,15,"
",selection_proportionnelle,36.71858763694763,239.0536656411418,50,60,0.001,15,"
",selection_duel,44.421608209609985,209.05736747380266,50,60,0.001,7,"
",selection_duel_pondere,44.09546399116516,355.11286824835713,50,60,0.001,7,"
",selection_p_best,30.61839270591736,352.8557586710401,50,60,0.001,20,"
",selection_par_rang,30.665133953094482,359.40009072682096,50,60,0.001,20,"
",selection_proportionnelle,30.70488739013672,438.6687557045024,50,60,0.001,20,"
",selection_duel,40.56950116157532,319.8665347896194,50,60,0.001,10,"
",selection_duel_pondere,40.48573446273804,185.3644553702778,50,60,0.001,10,"
",selection_p_best,26.70027446746826,253.13098722951727,50,60,0.001,25,"
",selection_par_rang,26.33910322189331,401.8076423939248,50,60,0.001,25,"
",selection_proportionnelle,26.442150831222534,338.15914364822277,50,60,0.001,25,"
",selection_duel,38.575785875320435,281.9786752155513,50,60,0.001,12,"
",selection_duel_pondere,38.60178303718567,283.07622105320195,50,60,0.001,12,"
",selection_p_best,20.579386472702026,351.34885408597967,50,60,0.001,30,"
",selection_par_rang,20.690664291381836,352.92085328084534,50,60,0.001,30,"
",selection_proportionnelle,20.723579168319702,382.8079531886624,50,60,0.001,30,"
",selection_duel,36.54028105735779,265.38544151179946,50,60,0.001,15,"
",selection_duel_pondere,36.564218044281006,305.91380843262533,50,60,0.001,15,"
",selection_p_best,16.76520323753357,375.38303167514533,50,60,0.001,35,"
",selection_par_rang,16.567710161209106,282.7563857248422,50,60,0.001,35,"
",selection_proportionnelle,16.750248432159424,461.8520774324604,50,60,0.001,35,"
",selection_duel,34.62248992919922,311.20837990497796,50,60,0.001,17,"
",selection_duel_pondere,34.51170611381531,283.788797780204,50,60,0.001,17,"
",selection_p_best,10.79413366317749,409.6550280256376,50,60,0.001,40,"
",selection_par_rang,11.159125328063965,340.62090297252325,50,60,0.001,40,"
",selection_proportionnelle,11.20310640335083,334.27651318568434,50,60,0.001,40,"
",selection_duel,30.704885959625244,292.08197883653776,50,60,0.001,20,"
",selection_duel_pondere,30.549198627471924,197.6319351467508,50,60,0.001,20,"
",selection_p_best,6.769296407699585,684.9269964602029,50,60,0.001,45,"
",selection_par_rang,6.835713624954224,415.9305143743376,50,60,0.001,45,"
",selection_proportionnelle,6.785858154296875,457.47665757948664,50,60,0.001,45,"
",selection_duel,28.62744116783142,277.40048108039935,50,60,0.001,22,"
",selection_duel_pondere,28.405759572982788,324.991902297612,50,60,0.001,22,"
",selection_p_best,46.56008958816528,306.4652651554985,50,60,0.005,5,"
",selection_par_rang,46.59738540649414,311.0892402732753,50,60,0.005,5,"
",selection_proportionnelle,46.00538396835327,456.3967861186694,50,60,0.005,5,"
",selection_duel,48.22939419746399,303.2030624316203,50,60,0.005,2,"
",selection_duel_pondere,48.6578426361084,364.9526107358406,50,60,0.005,2,"
",selection_p_best,40.44583296775818,208.265804338902,50,60,0.005,10,"
",selection_par_rang,40.60131478309631,239.80769401626674,50,60,0.005,10,"
",selection_proportionnelle,39.94521689414978,370.8187786184899,50,60,0.005,10,"
",selection_duel,46.951781272888184,280.13886303986493,50,60,0.005,5,"
",selection_duel_pondere,46.8472056388855,247.28597251530473,50,60,0.005,5,"
",selection_p_best,36.52141618728638,325.3178965382695,50,60,0.005,15,"
",selection_par_rang,36.33365035057068,254.35548126523463,50,60,0.005,15,"
",selection_proportionnelle,36.584559202194214,302.5050808769554,50,60,0.005,15,"
",selection_duel,44.42624044418335,197.64204337483574,50,60,0.005,7,"
",selection_duel_pondere,44.54385495185852,307.2788368998652,50,60,0.005,7,"
",selection_p_best,30.325796127319336,280.9189256129538,50,60,0.005,20,"
",selection_par_rang,30.637409687042236,160.4395976455076,50,60,0.005,20,"
",selection_proportionnelle,31.808934450149536,360.8662913170906,50,60,0.005,20,"
",selection_duel,41.87900495529175,202.0182415290287,50,60,0.005,10,"
",selection_duel_pondere,41.869030237197876,328.6033392625036,50,60,0.005,10,"
",selection_p_best,27.579245567321777,369.180558157801,50,60,0.005,25,"
",selection_par_rang,28.226553678512573,268.83126533683384,50,60,0.005,25,"
",selection_proportionnelle,27.320932626724243,226.69911956734256,50,60,0.005,25,"
",selection_duel,38.8910026550293,358.68935509414786,50,60,0.005,12,"
",selection_duel_pondere,39.05060815811157,273.86715570871877,50,60,0.005,12,"
",selection_p_best,20.939002752304077,318.59401814877634,50,60,0.005,30,"
",selection_par_rang,20.93698501586914,364.5869808224868,50,60,0.005,30,"
",selection_proportionnelle,20.974928855895996,363.93284624758644,50,60,0.005,30,"
",selection_duel,37.11030101776123,276.2941642635324,50,60,0.005,15,"
",selection_duel_pondere,37.23937749862671,295.3131012616876,50,60,0.005,15,"
",selection_p_best,16.970913410186768,354.72057116096676,50,60,0.005,35,"
",selection_par_rang,16.78311800956726,440.10569257523554,50,60,0.005,35,"
",selection_proportionnelle,16.8160617351532,524.4121265138026,50,60,0.005,35,"
",selection_duel,34.57693552970886,243.21396739982703,50,60,0.005,17,"
",selection_duel_pondere,34.212604999542236,267.4842715155414,50,60,0.005,17,"
",selection_p_best,10.782169342041016,390.2499958463634,50,60,0.005,40,"
",selection_par_rang,10.698386430740356,267.6794735374923,50,60,0.005,40,"
",selection_proportionnelle,10.747260332107544,391.7686365452243,50,60,0.005,40,"
",selection_duel,30.623106479644775,239.51864746972507,50,60,0.005,20,"
",selection_duel_pondere,30.762503623962402,300.5797825294966,50,60,0.005,20,"
",selection_p_best,6.827780246734619,539.6575084928282,50,60,0.005,45,"
",selection_par_rang,6.756929636001587,1051.4105369547724,50,60,0.005,45,"
",selection_proportionnelle,6.830017328262329,549.567166480339,50,60,0.005,45,"
",selection_duel,28.608975172042847,303.55574781316955,50,60,0.005,22,"
",selection_duel_pondere,28.737112045288086,248.86415948592068,50,60,0.005,22,"
",selection_p_best,46.477418661117554,159.98761732216926,50,60,0.01,5,"
",selection_par_rang,46.612308740615845,221.81850273865643,50,60,0.01,5,"
",selection_proportionnelle,46.639222383499146,304.02598032467847,50,60,0.01,5,"
",selection_duel,48.56113910675049,303.1211487726728,50,60,0.01,2,"
",selection_duel_pondere,48.53830432891846,221.4021596373419,50,60,0.01,2,"
",selection_p_best,40.56950402259827,339.02428535231303,50,60,0.01,10,"
",selection_par_rang,40.452815532684326,197.81750730101083,50,60,0.01,10,"
",selection_proportionnelle,40.638322591781616,128.01969228077903,50,60,0.01,10,"
",selection_duel,46.54661989212036,237.27573132529304,50,60,0.01,5,"
",selection_duel_pondere,46.5901358127594,263.95079350318633,50,60,0.01,5,"
",selection_p_best,36.622836112976074,286.14797527018067,50,60,0.01,15,"
",selection_par_rang,36.456461668014526,241.28364971069732,50,60,0.01,15,"
",selection_proportionnelle,36.79477787017822,391.21026118596893,50,60,0.01,15,"
",selection_duel,44.53490495681763,296.9190532114526,50,60,0.01,7,"
",selection_duel_pondere,44.514458894729614,224.2286114401834,50,60,0.01,7,"
",selection_p_best,30.36312985420227,350.0293009346491,50,60,0.01,20,"
",selection_par_rang,30.470046997070312,249.20352007651258,50,60,0.01,20,"
",selection_proportionnelle,30.27944588661194,485.1126589052933,50,60,0.01,20,"
",selection_duel,40.561471939086914,316.67215103701113,50,60,0.01,10,"
",selection_duel_pondere,40.849865674972534,187.56699567438386,50,60,0.01,10,"
",selection_p_best,26.777658224105835,185.57114807155796,50,60,0.01,25,"
",selection_par_rang,26.763498783111572,313.69554699244475,50,60,0.01,25,"
",selection_proportionnelle,26.72353482246399,459.98095023337476,50,60,0.01,25,"
",selection_duel,38.67857336997986,254.29249773619156,50,60,0.01,12,"
",selection_duel_pondere,38.456622838974,276.80575631019923,50,60,0.01,12,"
",selection_p_best,20.668728590011597,266.141327186924,50,60,0.01,30,"
",selection_par_rang,20.780426740646362,319.5286541181289,50,60,0.01,30,"
",selection_proportionnelle,20.684688568115234,283.0212645669347,50,60,0.01,30,"
",selection_duel,36.74429488182068,290.9374833675863,50,60,0.01,15,"
",selection_duel_pondere,36.59646940231323,303.0887817676047,50,60,0.01,15,"
",selection_p_best,16.71828579902649,375.83412778335344,50,60,0.01,35,"
",selection_par_rang,16.736218452453613,448.930407197398,50,60,0.01,35,"
",selection_proportionnelle,16.721843481063843,317.6101076603315,50,60,0.01,35,"
",selection_duel,34.418569803237915,407.22601217444975,50,60,0.01,17,"
",selection_duel_pondere,34.75422930717468,375.26669525285786,50,60,0.01,17,"
",selection_p_best,10.83202838897705,452.2329665817471,50,60,0.01,40,"
",selection_par_rang,10.723322629928589,432.90525901179274,50,60,0.01,40,"
",selection_proportionnelle,10.774135112762451,501.5397637079505,50,60,0.01,40,"
",selection_duel,30.6284441947937,416.4340457823063,50,60,0.01,20,"
",selection_duel_pondere,30.596176147460938,323.6153413262674,50,60,0.01,20,"
",selection_p_best,6.71114182472229,439.1609311960065,50,60,0.01,45,"
",selection_par_rang,6.767338037490845,439.1609311960065,50,60,0.01,45,"
",selection_proportionnelle,6.7798683643341064,439.1609311960065,50,60,0.01,45,"
",selection_duel,28.61148715019226,431.36785135730554,50,60,0.01,22,"
",selection_duel_pondere,28.59652280807495,224.25808548699024,50,60,0.01,22,"
",selection_p_best,46.56938862800598,439.3164919101419,50,60,0.05,5,"
",selection_par_rang,46.719019174575806,375.15738199452784,50,60,0.05,5,"
",selection_proportionnelle,46.43214797973633,388.06095784296815,50,60,0.05,5,"
",selection_duel,48.68841624259949,146.7780705899831,50,60,0.05,2,"
",selection_duel_pondere,48.681777000427246,393.4810926135301,50,60,0.05,2,"
",selection_p_best,40.7480309009552,277.4361870348103,50,60,0.05,10,"
",selection_par_rang,40.66739010810852,236.70921743164848,50,60,0.05,10,"
",selection_proportionnelle,40.63148355484009,396.8641787368557,50,60,0.05,10,"
",selection_duel,46.476707458496094,204.0309678920808,50,60,0.05,5,"
",selection_duel_pondere,46.89528942108154,154.07139971776095,50,60,0.05,5,"
",selection_p_best,36.815510749816895,262.1691904546108,50,60,0.05,15,"
",selection_par_rang,36.65906119346619,193.96597868252408,50,60,0.05,15,"
",selection_proportionnelle,36.5613694190979,334.02549989320676,50,60,0.05,15,"
",selection_duel,44.69893407821655,313.0108856630142,50,60,0.05,7,"
",selection_duel_pondere,45.46762990951538,277.03446580451595,50,60,0.05,7,"
",selection_p_best,30.44893193244934,278.04659773714206,50,60,0.05,20,"
",selection_par_rang,30.691023349761963,289.1667452035282,50,60,0.05,20,"
",selection_proportionnelle,30.77053689956665,428.20808948903334,50,60,0.05,20,"
",selection_duel,40.47888374328613,288.20976623889027,50,60,0.05,10,"
",selection_duel_pondere,40.50071406364441,221.99233402854728,50,60,0.05,10,"
",selection_p_best,26.742886543273926,186.87153986719755,50,60,0.05,25,"
",selection_par_rang,26.675663948059082,167.60384696576685,50,60,0.05,25,"
",selection_proportionnelle,26.638720989227295,463.8027046137408,50,60,0.05,25,"
",selection_duel,38.860891819000244,64.52885315744382,50,60,0.05,12,"
",selection_duel_pondere,38.73141932487488,220.2252075389282,50,60,0.05,12,"
",selection_p_best,20.800336837768555,196.98971724019054,50,60,0.05,30,"
",selection_par_rang,20.311187505722046,261.93751853092374,50,60,0.05,30,"
",selection_proportionnelle,20.662121057510376,275.5600466900279,50,60,0.05,30,"
",selection_duel,36.6041100025177,135.90005813786672,50,60,0.05,15,"
",selection_duel_pondere,36.62027907371521,350.0955437273286,50,60,0.05,15,"
",selection_p_best,743.0629162788391,185.08979296003844,700,90,0.1,70,"
",selection_par_rang,740.716281414032,101.28219758997338,700,90,0.1,70,"
",selection_proportionnelle,741.3390650749207,173.75181236318113,700,90,0.1,70,"
",selection_duel,780.5014007091522,150.7422992996787,700,90,0.1,35,"
",selection_duel_pondere,799.279773235321,169.46609036127657,700,90,0.1,35,"
",selection_p_best,675.3219263553619,165.79013175161774,700,90,0.1,140,"
",selection_par_rang,677.1282675266266,75.73533369836196,700,90,0.1,140,"
",selection_proportionnelle,674.0809996128082,92.2026909995335,700,90,0.1,140,"
",selection_duel,756.045476436615,130.69007444650282,700,90,0.1,70,"
",selection_duel_pondere,755.8559322357178,130.30071882277255,700,90,0.1,70,"
",selection_p_best,593.7580065727234,170.0875338550638,700,90,0.1,210,"
",selection_par_rang,592.4761934280396,138.43206410059597,700,90,0.1,210,"
",selection_proportionnelle,593.9258947372437,201.68499577784883,700,90,0.1,210,"
",selection_duel,717.6323637962341,163.26606642517922,700,90,0.1,105,"
",selection_duel_pondere,718.2271978855133,204.2228815373034,700,90,0.1,105,"
",selection_p_best,513.4010286331177,120.32531179375218,700,90,0.1,280,"
",selection_par_rang,511.5724036693573,131.8321878362214,700,90,0.1,280,"
",selection_proportionnelle,509.84965896606445,194.5063655557642,700,90,0.1,280,"
",selection_duel,676.4024872779846,155.65156663877653,700,90,0.1,140,"
",selection_duel_pondere,675.3776590824127,142.33786445667255,700,90,0.1,140,"
",selection_p_best,428.7692856788635,144.07143045596058,700,90,0.1,350,"
",selection_par_rang,428.7565293312073,178.34456585459742,700,90,0.1,350,"
",selection_proportionnelle,423.87015652656555,285.3935830791493,700,90,0.1,350,"
",selection_duel,636.3471164703369,119.68946903898804,700,90,0.1,175,"
",selection_duel_pondere,635.6109094619751,173.44547685008908,700,90,0.1,175,"
",selection_p_best,345.8770363330841,148.31818805811673,700,90,0.1,420,"
",selection_par_rang,343.632807970047,123.23045644151654,700,90,0.1,420,"
",selection_proportionnelle,343.7910478115082,276.69582679901487,700,90,0.1,420,"
",selection_duel,594.8878104686737,125.60199008346606,700,90,0.1,210,"
",selection_duel_pondere,593.3042085170746,165.88066626076832,700,90,0.1,210,"
",selection_p_best,261.8760893344879,141.5753029275923,700,90,0.1,490,"
",selection_par_rang,259.87062311172485,139.24714494668328,700,90,0.1,490,"
",selection_proportionnelle,260.56243348121643,178.7185310815352,700,90,0.1,490,"
",selection_duel,586.3098895549774,132.43021576173982,700,90,0.1,245,"
",selection_duel_pondere,553.649924993515,90.85196342890407,700,90,0.1,245,"
",selection_p_best,178.7756154537201,208.7342448449283,700,90,0.1,560,"
",selection_par_rang,175.2237892150879,302.6377430473616,700,90,0.1,560,"
",selection_proportionnelle,174.12148022651672,211.6464379569276,700,90,0.1,560,"
",selection_duel,511.7379128932953,131.38805633385022,700,90,0.1,280,"
",selection_duel_pondere,511.3838093280792,156.6754752452292,700,90,0.1,280,"
",selection_p_best,94.6461820602417,164.95538011361228,700,90,0.1,630,"
",selection_par_rang,94.40281558036804,139.1367818369151,700,90,0.1,630,"
",selection_proportionnelle,92.9421055316925,285.68823450807594,700,90,0.1,630,"
",selection_duel,471.77393317222595,167.67853925776407,700,90,0.1,315,"
",selection_duel_pondere,471.0374231338501,198.84700689695578,700,90,0.1,315,"
",selection_p_best,171.8799066543579,179.02766727687242,700,30,0.005,280,"
",selection_par_rang,171.66817021369934,215.76801658627198,700,30,0.005,280,"
",selection_proportionnelle,171.64063048362732,320.6744247159862,700,30,0.005,280,"
",selection_duel,225.2034776210785,206.8197086823854,700,30,0.005,140,"
",selection_duel_pondere,225.33417057991028,176.9821007299246,700,30,0.005,140,"
",selection_p_best,62.89583873748779,300.97941897958435,200,30,0.001,80,"
